Index,target
11335,44.343357
11336,60.011375
11337,52.832882
11338,45.499054
11339,52.884792
11340,66.32211
11341,50.587395
11342,52.595734
11343,20.006966
11344,32.215866
11345,37.790695
11346,22.92038
11347,34.258965
11348,50.669567
11349,46.312305
11350,35.931065
11351,14.787182
11352,8.006187
11353,18.913202
11354,35.491863
11355,30.018497
11356,52.498356
11357,54.963634
11358,69.89651
11359,55.25267
11360,20.250181
11361,40.705257
11362,55.73577
11363,48.83998
11364,53.539223
11365,52.603275
11366,62.940178
11367,58.430862
11368,65.08933
11369,58.556942
11370,56.427326
11371,57.980675
11372,32.20652
11373,41.919662
11374,34.62284
11375,47.355072
11376,46.787262
11377,47.82227
11378,60.059864
11379,62.088787
11380,57.27555
11381,68.705
11382,70.2995
11383,67.71798
11384,53.45853
11385,51.38459
11386,55.72147
11387,57.62899
11388,41.275215
11389,43.73831
11390,35.29467
11391,40.638836
11392,31.50417
11393,33.08524
11394,48.45835
11395,45.748093
11396,57.777527
11397,52.30777
11398,48.24567
11399,16.002445
11400,16.778965
11401,27.066946
11402,36.04291
11403,29.6254
11404,32.498814
11405,34.380966
11406,36.439816
11407,24.283735
11408,35.87727
11409,35.485344
11410,39.61375
11411,45.06789
11412,47.61757
11413,65.241516
11414,61.483707
11415,61.890644
11416,57.84742
11417,54.838158
11418,60.65389
11419,67.20955
11420,67.24424
11421,58.554314
11422,64.39956
11423,15.333813
11424,14.034811
11425,16.38779
11426,17.042023
11427,22.679245
11428,23.834501
11429,28.657553
11430,32.869144
11431,32.09393
11432,43.733154
11433,13.710459
11434,21.000381
11435,31.267914
11436,33.107517
11437,26.751667
11438,34.38464
11439,57.1692
11440,35.795372
11441,54.698597
11442,39.59156
11443,42.06702
11444,43.71528
11445,13.924931
11446,21.63887
11447,17.48306
11448,32.239487
11449,32.4766
11450,34.61589
11451,37.710854
11452,39.304356
11453,40.027744
11454,45.558533
11455,50.10069
11456,51.80119
11457,41.901234
11458,44.34059
11459,54.32321
11460,46.964645
11461,30.344296
11462,31.490957
11463,29.909214
11464,32.3688
11465,8.730675
11466,19.9496
11467,20.12984
11468,8.901206
11469,13.880933
11470,22.356756
11471,20.422037
11472,34.698685
11473,14.542744
11474,22.101963
11475,14.861134
11476,19.207611
11477,28.070702
11478,40.322742
11479,28.636568
11480,45.418022
11481,35.908882
11482,44.582214
11483,41.124027
11484,57.938595
11485,15.91216
11486,17.223658
11487,28.640581
11488,18.088934
11489,31.8781
11490,47.018135
11491,41.54194
11492,42.213108
11493,54.21219
11494,46.474648
11495,37.123337
11496,6.361053
11497,11.664269
11498,14.899737
11499,13.254153
11500,8.292833
11501,13.5817795
11502,13.093728
11503,23.392046
11504,34.208233
11505,38.08394
11506,37.668736
11507,47.218994
11508,38.172745
11509,50.764023
11510,36.074516
11511,44.72264
11512,44.70486
11513,45.590427
11514,53.282055
11515,49.302483
11516,51.86563
11517,53.951553
11518,53.959057
11519,23.474611
11520,22.381117
11521,30.506733
11522,48.186157
11523,34.321262
11524,39.96409
11525,48.47041
11526,42.432087
11527,51.8575
11528,38.738888
11529,41.436077
11530,46.008614
11531,28.537693
11532,37.379803
11533,47.778316
11534,34.129765
11535,37.242256
11536,47.442616
11537,47.11731
11538,46.633427
11539,42.91737
11540,50.88051
11541,56.624916
11542,53.98431
11543,13.178818
11544,14.26794
11545,14.394581
11546,24.566782
11547,14.322715
11548,32.02627
11549,13.503747
11550,18.729424
11551,15.490509
11552,39.83644
11553,42.74942
11554,35.951607
11555,51.27392
11556,40.471348
11557,41.24313
11558,35.324333
11559,51.459515
11560,36.1462
11561,52.702477
11562,54.63946
11563,48.026245
11564,19.929207
11565,25.166231
11566,23.170717
11567,35.60836
11568,36.50783
11569,34.054295
11570,33.70936
11571,32.229263
11572,38.7592
11573,40.17841
11574,34.635418
11575,55.46125
11576,51.44317
11577,36.635014
11578,50.800465
11579,61.172565
11580,46.33748
11581,53.504677
11582,58.439438
11583,22.059
11584,12.994792
11585,18.411161
11586,31.66847
11587,35.695198
11588,25.359152
11589,13.062209
11590,27.940344
11591,10.638171
11592,31.489346
11593,52.601776
11594,44.58117
11595,43.53163
11596,37.014923
11597,37.46986
11598,55.663193
11599,46.02576
11600,23.356936
11601,16.742487
11602,34.055668
11603,37.015347
11604,34.29735
11605,32.722088
11606,42.135853
11607,58.16648
11608,45.803017
11609,50.968967
11610,54.001385
11611,52.673023
11612,23.805252
11613,28.298962
11614,46.474247
11615,32.562912
11616,43.374973
11617,35.193405
11618,37.22451
11619,45.093403
11620,57.589966
11621,54.417976
11622,43.565193
11623,51.304615
11624,31.809849
11625,45.754227
11626,47.326164
11627,59.958443
11628,59.842255
11629,50.30185
11630,57.354725
11631,53.54546
11632,57.534817
11633,67.72897
11634,63.1323
11635,64.557014
11636,33.227203
11637,28.833723
11638,31.601051
11639,32.618393
11640,32.48356
11641,34.565792
11642,49.32205
11643,60.8852
11644,50.524315
11645,39.80566
11646,28.922165
11647,29.972967
11648,35.346603
11649,48.990917
11650,61.866013
11651,61.552788
11652,62.103123
11653,56.63477
11654,67.5945
11655,63.617382
11656,67.29574
11657,23.83741
11658,29.408669
11659,29.329424
11660,40.72424
11661,31.161907
11662,35.300648
11663,41.02922
11664,51.60753
11665,40.64147
11666,42.00618
11667,46.231827
11668,53.097885
11669,52.234585
11670,46.42615
11671,57.394016
11672,59.558537
11673,40.56702
11674,42.483658
11675,52.67719
11676,43.469635
11677,50.898754
11678,53.908386
11679,57.702934
11680,47.46562
11681,60.7767
11682,60.076115
11683,65.304016
11684,55.742977
11685,39.627113
11686,39.405117
11687,33.840843
11688,44.35722
11689,49.948605
11690,61.989223
11691,44.56784
11692,13.794155
11693,19.323296
11694,37.19171
11695,38.632732
11696,32.13061
11697,22.678389
11698,11.525946
11699,35.46243
11700,34.56603
11701,30.580597
11702,34.825386
11703,34.923557
11704,36.695934
11705,32.373566
11706,37.736744
11707,35.914707
11708,25.238043
11709,30.8381
11710,29.177889
11711,40.70597
11712,40.082275
11713,44.853893
11714,44.68193
11715,63.78147
11716,61.77294
11717,53.950134
11718,59.092903
11719,65.761246
11720,68.230576
11721,67.21161
11722,65.53756
11723,70.62647
11724,8.945804
11725,11.852447
11726,22.84127
11727,20.193422
11728,27.735146
11729,34.24634
11730,32.796436
11731,33.950115
11732,43.432568
11733,31.622992
11734,45.782013
11735,21.722147
11736,39.976986
11737,46.738388
11738,33.444866
11739,43.092102
11740,54.466118
11741,51.905018
11742,52.3381
11743,52.972168
11744,46.9477
11745,19.618906
11746,31.702291
11747,31.74114
11748,40.62921
11749,27.06266
11750,42.203457
11751,36.726032
11752,38.76206
11753,50.209595
11754,9.177196
11755,17.059584
11756,17.419657
11757,16.145458
11758,20.858244
11759,16.897757
11760,40.07109
11761,46.569992
11762,60.79972
11763,55.561123
11764,55.36558
11765,62.482468
11766,45.562527
11767,55.997215
11768,56.44192
11769,60.85937
11770,46.225815
11771,59.046
11772,4.1412926
11773,28.68698
11774,22.372404
11775,28.886827
11776,29.893
11777,52.190434
11778,43.147453
11779,40.380096
11780,39.736042
11781,44.46526
11782,59.589405
11783,16.480135
11784,11.630389
11785,19.638641
11786,22.770302
11787,33.58027
11788,37.095165
11789,28.880547
11790,27.701704
11791,38.257835
11792,33.00737
11793,35.642387
11794,51.643612
11795,24.062817
11796,36.15685
11797,38.16429
11798,30.258057
11799,18.56553
11800,28.05461
11801,27.16998
11802,32.501755
11803,41.856472
11804,45.47191
11805,38.213146
11806,36.71988
11807,57.921326
11808,38.07217
11809,41.907898
11810,48.622227
11811,53.512978
11812,47.859764
11813,43.359425
11814,53.564552
11815,53.791214
11816,53.18991
11817,46.397293
11818,56.253323
11819,19.379475
11820,22.203228
11821,21.341457
11822,24.472818
11823,37.58521
11824,43.263424
11825,47.258835
11826,46.129993
11827,46.382854
11828,51.026844
11829,54.235756
11830,51.583153
11831,20.718342
11832,27.721392
11833,21.604605
11834,40.657482
11835,28.036268
11836,16.702026
11837,10.962054
11838,14.69395
11839,14.038331
11840,17.214287
11841,8.918803
11842,7.6082726
11843,15.227796
11844,14.384193
11845,21.882668
11846,25.170557
11847,23.574392
11848,31.12613
11849,30.657948
11850,35.831345
11851,30.750332
11852,4.8701034
11853,15.154678
11854,11.34532
11855,14.64138
11856,19.791819
11857,25.02654
11858,18.508162
11859,17.584839
11860,31.62782
11861,44.04705
11862,39.238937
11863,37.244083
11864,39.83848
11865,43.148098
11866,41.947357
11867,35.80247
11868,40.893265
11869,51.218647
11870,47.0862
11871,48.9857
11872,49.307224
11873,55.459194
11874,45.195026
11875,45.235306
11876,9.37905
11877,8.638288
11878,16.780882
11879,17.403574
11880,14.287146
11881,40.456776
11882,39.075825
11883,44.238186
11884,36.1834
11885,51.816017
11886,45.034225
11887,69.39931
11888,52.99672
11889,51.876114
11890,54.66853
11891,56.055447
11892,65.20673
11893,21.229994
11894,32.193672
11895,30.670715
11896,30.559208
11897,35.887142
11898,28.873266
11899,59.30965
11900,36.3579
11901,35.529686
11902,41.735703
11903,39.32384
11904,43.25119
11905,52.521465
11906,43.530685
11907,47.72093
11908,59.00749
11909,45.358192
11910,46.836178
11911,47.154716
11912,11.837712
11913,15.61775
11914,18.564194
11915,12.802151
11916,23.445385
11917,13.312804
11918,33.49983
11919,28.636978
11920,34.980263
11921,34.29659
11922,36.759323
11923,51.7336
11924,35.954945
11925,52.2246
11926,52.383854
11927,41.935448
11928,16.135496
11929,37.88743
11930,26.549915
11931,37.091915
11932,13.900214
11933,17.038681
11934,30.266747
11935,40.98506
11936,23.186493
11937,15.786738
11938,22.397009
11939,15.212352
11940,21.118006
11941,37.220318
11942,34.919422
11943,31.330002
11944,37.09532
11945,42.61521
11946,45.654655
11947,37.517193
11948,13.907805
11949,19.98476
11950,27.693998
11951,29.25998
11952,31.244078
11953,34.924118
11954,33.026657
11955,36.402702
11956,39.441822
11957,43.017464
11958,34.047157
11959,54.040386
11960,5.873921
11961,6.27746
11962,10.401524
11963,6.372273
11964,15.785368
11965,46.658752
11966,57.813046
11967,52.437283
11968,61.778545
11969,52.966038
11970,11.263305
11971,13.823605
11972,19.29996
11973,18.320608
11974,44.151474
11975,19.9201
11976,16.153816
11977,25.771646
11978,34.381657
11979,29.84818
11980,4.247738
11981,5.950243
11982,9.51092
11983,17.346554
11984,41.555264
11985,10.191372
11986,46.764904
11987,37.022823
11988,43.97026
11989,45.553802
11990,28.72945
11991,38.95195
11992,39.198483
11993,48.283978
11994,41.922794
11995,21.914171
11996,17.439054
11997,28.154621
11998,31.609812
11999,45.462727
12000,35.21768
12001,44.534946
12002,51.08589
12003,48.950745
12004,52.925323
12005,22.56361
12006,31.436783
12007,34.05323
12008,29.782326
12009,33.765396
12010,35.686924
12011,17.795547
12012,41.07818
12013,35.305252
12014,37.440105
12015,37.391407
12016,16.823591
12017,22.678967
12018,18.435095
12019,29.781761
12020,18.879707
12021,33.923454
12022,34.056675
12023,37.44822
12024,31.704252
12025,29.126505
12026,45.37696
12027,40.554096
12028,20.938461
12029,17.383314
12030,33.73839
12031,32.365925
12032,33.917397
12033,40.880623
12034,37.629246
12035,42.55465
12036,58.80955
12037,40.220215
12038,35.676125
12039,49.916565
12040,32.547894
12041,48.045994
12042,44.185925
12043,43.572136
12044,56.087402
12045,52.93211
12046,59.795956
12047,60.29658
12048,56.93989
12049,64.79102
12050,64.48425
12051,56.0815
12052,13.136845
12053,13.998485
12054,12.748011
12055,16.240284
12056,23.76565
12057,30.53363
12058,31.16899
12059,32.387154
12060,43.18945
12061,41.84383
12062,44.31098
12063,39.11002
12064,43.78743
12065,42.919094
12066,56.529858
12067,58.08924
12068,35.525894
12069,63.23298
12070,49.114094
12071,42.19549
12072,10.473414
12073,8.509863
12074,11.659628
12075,32.320774
12076,13.803924
12077,12.404372
12078,4.2932906
12079,15.228615
12080,4.2412405
12081,16.216537
12082,17.967602
12083,30.355959
12084,30.790476
12085,14.72265
12086,9.302337
12087,13.978014
12088,13.597474
12089,13.7350855
12090,20.306288
12091,11.3160305
12092,20.61565
12093,36.0963
12094,24.21922
12095,18.546625
12096,37.17966
12097,15.210683
12098,37.74875
12099,41.73116
12100,44.185482
12101,35.5092
12102,40.722076
12103,34.29828
12104,34.945995
12105,9.803649
12106,12.04617
12107,5.7547164
12108,14.598562
12109,13.535337
12110,18.905844
12111,18.49053
12112,18.228832
12113,38.801445
12114,39.76933
12115,44.427258
12116,49.351982
12117,39.604515
12118,19.729391
12119,28.709778
12120,34.92298
12121,39.039692
12122,42.897106
12123,51.589417
12124,50.68421
12125,54.07322
12126,41.59621
12127,39.60625
12128,57.84223
12129,25.649183
12130,34.94873
12131,20.170078
12132,33.25104
12133,11.337528
12134,17.728535
12135,18.897102
12136,24.214695
12137,18.778473
12138,31.664795
12139,19.992132
12140,36.599323
12141,32.159622
12142,36.2237
12143,41.823048
12144,44.045204
12145,51.119495
12146,38.58615
12147,59.40902
12148,52.47387
12149,3.6717193
12150,8.242445
12151,8.924932
12152,11.051121
12153,10.792762
12154,15.400885
12155,36.853024
12156,42.779465
12157,40.50035
12158,40.49454
12159,32.414444
12160,40.82758
12161,29.65148
12162,34.85514
12163,33.698177
12164,38.015488
12165,52.73311
12166,37.646225
12167,55.791584
12168,55.477364
12169,48.161163
12170,15.910117
12171,17.774626
12172,16.70701
12173,18.920916
12174,21.697428
12175,13.041568
12176,19.670206
12177,16.770449
12178,29.303331
12179,29.375963
12180,31.076038
12181,38.850418
12182,16.192183
12183,8.22053
12184,18.338825
12185,22.911694
12186,13.45612
12187,18.901737
12188,32.79822
12189,41.56266
12190,39.587658
12191,35.87356
12192,35.120636
12193,41.397694
12194,32.078552
12195,33.255043
12196,32.44715
12197,54.528614
12198,41.781677
12199,40.67739
12200,50.781197
12201,52.60567
12202,40.121906
12203,57.824554
12204,61.478443
12205,48.50848
12206,26.14726
12207,32.837704
12208,31.274725
12209,29.22028
12210,37.2925
12211,37.997673
12212,29.056597
12213,49.500275
12214,37.722847
12215,45.264008
12216,49.851868
12217,50.122353
12218,47.728477
12219,58.743153
12220,52.035378
12221,51.37113
12222,23.99054
12223,32.85482
12224,30.503632
12225,37.111088
12226,35.175083
12227,52.927364
12228,45.88601
12229,55.553856
12230,60.94995
12231,51.08738
12232,55.649574
12233,60.381805
12234,66.10999
12235,63.163246
12236,63.518673
12237,63.50215
12238,68.053085
12239,47.89839
12240,51.923695
12241,43.859467
12242,40.292812
12243,41.132256
12244,45.630424
12245,43.256813
12246,45.953094
12247,41.5115
12248,56.826046
12249,50.639072
12250,59.985104
12251,37.30167
12252,47.75435
12253,37.2981
12254,48.95892
12255,41.004887
12256,45.023148
12257,51.873207
12258,41.038208
12259,59.348293
12260,53.051563
12261,55.746727
12262,58.854626
12263,28.273205
12264,28.31794
12265,33.683315
12266,37.44566
12267,27.548151
12268,32.177044
12269,32.95771
12270,38.21288
12271,43.364388
12272,30.088356
12273,46.717484
12274,45.032387
12275,21.55614
12276,30.055328
12277,26.963724
12278,31.341787
12279,34.105984
12280,33.318314
12281,48.347134
12282,37.748924
12283,40.40601
12284,39.325073
12285,65.44273
12286,48.45226
12287,31.600485
12288,35.9061
12289,36.86547
12290,32.877274
12291,31.232256
12292,17.442423
12293,29.0152
12294,13.647792
12295,21.100138
12296,21.460287
12297,23.992432
12298,28.09408
12299,35.93263
12300,31.593233
12301,35.286263
12302,31.735064
12303,33.95223
12304,10.200955
12305,23.276321
12306,21.848955
12307,30.22742
12308,29.601343
12309,35.757866
12310,40.662453
12311,35.00102
12312,51.781982
12313,35.62878
12314,48.37994
12315,42.10566
12316,18.835451
12317,30.826258
12318,31.295649
12319,41.13757
12320,11.005973
12321,7.1488376
12322,9.506266
12323,20.146006
12324,34.054688
12325,13.275155
12326,13.960846
12327,27.954237
12328,31.877665
12329,31.298548
12330,34.361103
12331,43.71943
12332,43.839214
12333,43.0741
12334,39.37583
12335,50.20348
12336,35.392166
12337,21.31987
12338,37.68475
12339,30.172884
12340,43.005802
12341,39.781883
12342,46.516476
12343,46.554092
12344,22.525211
12345,31.554941
12346,37.36408
12347,33.138668
12348,31.237747
12349,15.948923
12350,29.807055
12351,39.061302
12352,36.108456
12353,22.287773
12354,16.482204
12355,22.12485
12356,22.225235
12357,41.426025
12358,44.20229
12359,32.711918
12360,22.709272
12361,31.988863
12362,28.796377
12363,36.438812
12364,45.09643
12365,58.849995
12366,52.509205
12367,67.2129
12368,60.48086
12369,35.185394
12370,43.573006
12371,36.54516
12372,50.258167
12373,50.38526
12374,17.247484
12375,38.539616
12376,43.00933
12377,48.772575
12378,46.763
12379,37.027363
12380,45.251514
12381,56.970592
12382,58.53051
12383,57.86275
12384,65.24166
12385,57.534683
12386,32.945377
12387,11.404465
12388,18.839256
12389,15.81249
12390,31.333538
12391,32.654613
12392,33.100227
12393,32.8754
12394,34.346405
12395,32.51275
12396,41.78603
12397,51.43802
12398,43.807976
12399,54.82336
12400,58.636272
12401,2.0827055
12402,2.2535608
12403,3.661025
12404,4.0424805
12405,32.494072
12406,36.926105
12407,34.44222
12408,34.9391
12409,51.724445
12410,40.794384
12411,43.608467
12412,12.495115
12413,15.789418
12414,25.861359
12415,29.707422
12416,36.972027
12417,30.22677
12418,30.477549
12419,36.455524
12420,32.348858
12421,32.8746
12422,40.98572
12423,45.375397
12424,10.038806
12425,13.288869
12426,8.264638
12427,14.98542
12428,18.231834
12429,13.942975
12430,17.501156
12431,33.69732
12432,29.429806
12433,33.359444
12434,33.02808
12435,47.266056
12436,43.89747
12437,45.61008
12438,55.17459
12439,37.62062
12440,11.930207
12441,14.5648775
12442,30.180832
12443,30.580292
12444,30.658894
12445,33.698765
12446,33.686558
12447,46.11806
12448,39.63664
12449,15.510032
12450,15.592575
12451,22.844835
12452,20.878082
12453,38.90722
12454,32.87381
12455,36.69416
12456,37.583885
12457,44.7916
12458,43.596954
12459,43.054226
12460,65.18205
12461,56.129124
12462,55.945072
12463,54.32817
12464,55.159393
12465,61.532608
12466,58.759933
12467,60.709732
12468,81.83283
12469,63.790672
12470,23.97205
12471,37.849136
12472,33.61393
12473,44.4883
12474,33.78677
12475,31.472967
12476,50.857388
12477,34.212402
12478,51.260597
12479,42.78001
12480,33.182022
12481,50.864475
12482,45.472923
12483,49.302814
12484,48.59312
12485,46.94544
12486,56.648018
12487,56.47963
12488,48.430496
12489,58.393578
12490,65.56362
12491,60.379417
12492,65.78109
12493,14.288041
12494,14.517744
12495,17.150589
12496,22.0299
12497,36.544632
12498,42.38669
12499,33.24664
12500,34.583332
12501,33.957916
12502,34.706497
12503,49.338593
12504,45.555023
12505,34.633675
12506,41.774475
12507,22.992004
12508,54.24789
12509,38.28507
12510,53.43117
12511,49.31185
12512,39.947117
12513,41.577
12514,58.00328
12515,48.86754
12516,63.04043
12517,46.732216
12518,49.810383
12519,52.115044
12520,49.761917
12521,58.51965
12522,61.140743
12523,66.22146
12524,68.00622
12525,69.45467
12526,73.88115
12527,63.27395
12528,73.723946
12529,12.841766
12530,23.847876
12531,28.637983
12532,30.333494
12533,41.473427
12534,37.9213
12535,31.05699
12536,58.5034
12537,48.95577
12538,33.20067
12539,55.690254
12540,59.59626
12541,62.17732
12542,62.809948
12543,61.33999
12544,67.96617
12545,66.22147
12546,70.98982
12547,47.56375
12548,38.52953
12549,67.69197
12550,44.868076
12551,12.957627
12552,36.83464
12553,39.68719
12554,37.770107
12555,55.237682
12556,50.3644
12557,42.819347
12558,49.855976
12559,29.915047
12560,53.429123
12561,37.598457
12562,49.614944
12563,52.15759
12564,22.506792
12565,34.202995
12566,31.295614
12567,35.00165
12568,38.834656
12569,39.046463
12570,40.382824
12571,40.155327
12572,48.59792
12573,46.33221
12574,46.68634
12575,50.050415
12576,20.875246
12577,28.65086
12578,35.466938
12579,50.385265
12580,45.554035
12581,44.654293
12582,45.569595
12583,48.93907
12584,42.659786
12585,3.35781
12586,4.9122496
12587,4.9023905
12588,10.664613
12589,10.542917
12590,12.477158
12591,8.89398
12592,11.1676035
12593,14.150655
12594,16.600649
12595,22.708271
12596,12.584337
12597,39.396458
12598,33.59894
12599,48.84459
12600,45.66208
12601,40.236446
12602,48.454163
12603,50.685738
12604,52.985554
12605,31.169022
12606,42.558285
12607,37.726933
12608,44.587193
12609,43.356697
12610,48.628666
12611,36.025158
12612,35.742733
12613,36.300953
12614,29.705742
12615,38.03216
12616,37.450775
12617,48.55125
12618,46.501373
12619,43.781006
12620,41.319374
12621,38.10163
12622,33.98813
12623,34.750717
12624,44.287273
12625,54.435932
12626,42.25295
12627,54.506733
12628,59.880585
12629,46.789913
12630,46.75157
12631,46.973034
12632,53.972416
12633,59.764584
12634,58.78921
12635,69.749054
12636,73.64261
12637,44.23491
12638,41.876446
12639,48.623924
12640,45.583622
12641,51.9809
12642,57.52393
12643,44.264618
12644,48.616512
12645,61.26121
12646,61.205837
12647,59.5676
12648,67.64838
12649,61.887486
12650,56.246796
12651,42.614635
12652,52.98813
12653,54.919865
12654,56.662075
12655,48.408504
12656,60.166897
12657,66.163864
12658,65.182686
12659,70.9505
12660,61.64726
12661,27.606592
12662,43.991737
12663,53.042027
12664,37.68542
12665,28.359383
12666,29.112076
12667,27.533365
12668,36.73705
12669,29.286255
12670,44.977795
12671,36.926003
12672,49.68424
12673,58.806267
12674,48.43297
12675,36.82466
12676,64.96127
12677,23.14192
12678,32.737106
12679,35.202503
12680,39.604897
12681,37.69541
12682,4.597878
12683,7.2750654
12684,13.356838
12685,13.936832
12686,22.1854
12687,13.528241
12688,43.78551
12689,37.112503
12690,19.96636
12691,47.049454
12692,42.056953
12693,43.625946
12694,40.018963
12695,56.822052
12696,33.9528
12697,44.438072
12698,42.654053
12699,46.39171
12700,45.405838
12701,59.44201
12702,33.18459
12703,33.52043
12704,45.221684
12705,37.769634
12706,46.286045
12707,58.34622
12708,41.784325
12709,45.89483
12710,49.110657
12711,48.970486
12712,56.032337
12713,55.453953
12714,12.906245
12715,11.0649
12716,16.530344
12717,30.410093
12718,19.193811
12719,36.166798
12720,38.979095
12721,41.752758
12722,37.493202
12723,38.920364
12724,10.007044
12725,19.508196
12726,20.031866
12727,16.498896
12728,21.747538
12729,23.514576
12730,20.15418
12731,21.151636
12732,13.694113
12733,22.747576
12734,28.22907
12735,27.955595
12736,31.195215
12737,33.13798
12738,34.65341
12739,36.45104
12740,34.61104
12741,19.069643
12742,40.71897
12743,24.203281
12744,32.673645
12745,31.153229
12746,40.547802
12747,45.08848
12748,61.147583
12749,45.857445
12750,52.940704
12751,37.73215
12752,43.72897
12753,71.93263
12754,65.67879
12755,79.85284
12756,71.879814
12757,88.05046
12758,78.27784
12759,78.676445
12760,99.38896
12761,77.18744
12762,72.38236
12763,77.64771
12764,92.309395
12765,32.921383
12766,18.652658
12767,48.878304
12768,37.73084
12769,43.92314
12770,47.737877
12771,48.446518
12772,47.373016
12773,63.437565
12774,53.706932
12775,55.394543
12776,50.152245
12777,33.45157
12778,33.905968
12779,49.62022
12780,35.032227
12781,52.388016
12782,52.092678
12783,61.261776
12784,58.981915
12785,55.59765
12786,62.6319
12787,54.02795
12788,66.74228
12789,7.566585
12790,13.078991
12791,14.660702
12792,16.319921
12793,16.072628
12794,15.7614
12795,14.979583
12796,20.886051
12797,15.469314
12798,35.468967
12799,35.348183
12800,37.411854
12801,20.984842
12802,18.355274
12803,22.758991
12804,34.067154
12805,47.341473
12806,50.6773
12807,56.89206
12808,14.509851
12809,18.729053
12810,12.222586
12811,9.341324
12812,16.259153
12813,20.29829
12814,34.58266
12815,32.666813
12816,40.232723
12817,42.692005
12818,45.46694
12819,52.21591
12820,18.424004
12821,28.970243
12822,16.600294
12823,23.171877
12824,60.626072
12825,53.808815
12826,70.124794
12827,55.953884
12828,56.34989
12829,53.98548
12830,66.31238
12831,58.895496
12832,58.41318
12833,61.709057
12834,65.17855
12835,67.467735
12836,28.203375
12837,31.079967
12838,34.503746
12839,35.60988
12840,64.44869
12841,63.90599
12842,64.077515
12843,67.56653
12844,35.68868
12845,30.216219
12846,37.172607
12847,38.968727
12848,48.313858
12849,43.0862
12850,37.19206
12851,42.28301
12852,52.257603
12853,23.251335
12854,38.693943
12855,50.47445
12856,49.058964
12857,40.40329
12858,3.7650056
12859,5.1983805
12860,12.574761
12861,12.776765
12862,8.137087
12863,12.343707
12864,16.421278
12865,19.121496
12866,18.144556
12867,16.502575
12868,39.922993
12869,18.185423
12870,33.129105
12871,24.70019
12872,44.899105
12873,23.058449
12874,36.58332
12875,33.488914
12876,42.254307
12877,34.64088
12878,36.579178
12879,49.234257
12880,47.003242
12881,46.295113
12882,11.555197
12883,15.972533
12884,17.041843
12885,18.683577
12886,34.072716
12887,42.527096
12888,33.65072
12889,30.217049
12890,34.6203
12891,49.524124
12892,51.753216
12893,51.260403
12894,56.646694
12895,56.45578
12896,52.58032
12897,59.602158
12898,51.197018
12899,55.87779
12900,56.396336
12901,59.8102
12902,32.4404
12903,64.969284
12904,41.625206
12905,56.360752
12906,39.44774
12907,20.044876
12908,28.304243
12909,35.028835
12910,17.314735
12911,44.447987
12912,31.60124
12913,28.14253
12914,36.58132
12915,36.75912
12916,37.70769
12917,47.674896
12918,42.628807
12919,38.798443
12920,48.051
12921,43.02957
12922,21.506618
12923,22.060167
12924,31.439825
12925,29.274082
12926,15.593064
12927,24.15987
12928,31.138885
12929,36.44122
12930,46.02418
12931,47.704926
12932,33.60749
12933,35.64998
12934,51.505943
12935,16.139332
12936,20.640131
12937,24.787256
12938,19.330105
12939,29.957651
12940,40.701077
12941,40.80622
12942,33.72873
12943,22.370424
12944,22.363573
12945,18.75746
12946,29.29666
12947,30.439482
12948,34.62434
12949,29.693504
12950,33.45185
12951,35.998394
12952,25.330929
12953,39.939674
12954,36.72689
12955,34.809258
12956,56.599403
12957,32.4227
12958,35.149975
12959,45.377728
12960,52.35278
12961,60.927376
12962,45.516933
12963,45.508
12964,8.394494
12965,15.579922
12966,33.13497
12967,9.411062
12968,21.67286
12969,29.728458
12970,30.540735
12971,32.294857
12972,29.872114
12973,37.4895
12974,29.802732
12975,15.790683
12976,14.6049
12977,24.56395
12978,21.541233
12979,28.62541
12980,21.27278
12981,37.199757
12982,40.68147
12983,29.302212
12984,35.237427
12985,40.925655
12986,27.127165
12987,29.714708
12988,8.480445
12989,13.315271
12990,20.113314
12991,16.505302
12992,10.803881
12993,11.580869
12994,31.878767
12995,12.2133465
12996,4.157788
12997,10.272408
12998,16.869143
12999,17.948505
13000,14.716067
13001,12.001114
13002,24.627666
13003,21.215063
13004,38.9657
13005,38.76414
13006,39.888042
13007,50.084698
13008,46.900646
13009,54.430058
13010,55.966305
13011,46.015064
13012,51.334343
13013,42.256157
13014,48.50961
13015,39.599194
13016,43.200317
13017,44.5908
13018,43.819824
13019,60.952347
13020,53.029266
13021,25.460646
13022,20.58862
13023,32.101467
13024,28.904753
13025,29.349802
13026,31.593216
13027,37.239937
13028,33.508263
13029,56.507946
13030,42.600594
13031,46.22145
13032,31.31679
13033,38.013096
13034,37.95969
13035,45.11304
13036,37.487556
13037,47.776646
13038,42.700493
13039,41.376106
13040,60.845676
13041,54.421154
13042,44.452667
13043,5.613038
13044,16.19076
13045,19.277802
13046,21.117378
13047,20.304768
13048,10.665775
13049,28.42839
13050,20.058094
13051,32.638695
13052,30.618935
13053,34.484142
13054,35.739166
13055,39.03656
13056,37.630665
13057,40.7066
13058,20.765823
13059,25.281887
13060,23.232584
13061,38.622524
13062,27.295784
13063,37.21702
13064,29.383055
13065,29.688152
13066,38.58803
13067,51.38627
13068,18.693651
13069,25.349407
13070,31.316858
13071,29.15115
13072,29.272774
13073,66.68979
13074,47.387505
13075,54.352905
13076,52.342964
13077,55.183353
13078,4.310631
13079,4.601756
13080,5.2017903
13081,5.4568043
